id,titulo,autor,tematica,idioma,num_palabras,fuente,recolector,hash_texto,texto
brandon_reyna_0002,EL RATÓN CAMPESTRE Y EL CORTESANO,Esopo,piratas,es,238,campus educativo Fabuelas de Osopo,brandon_reyna,856ef36b34c499d84ab0e9fe7e66fd71808b5f66,"Un ratón campesino tenía por amigo a otro de la corte, y lo invitó a que fuese a comer al campo. Pero como solo podía ofrecerle trigo y yerbajos, el ratón cortesano le dijo:
—¿Sabes amigo que llevas una vida de hormiga? En cambio
yo poseo bienes en abundancia. Ven conmigo y a tu disposición los tendrás.
Partieron ambos para la corte. Mostró el ratón ciudadano a
su amigo trigo y legumbres, higos y queso, frutas y miel. Maravillado el ratón campesino, bendecía a su amigo de todo
corazón y renegaba de su mala suerte.
Dispuestos ya a darse un festín, un hombre abrió de pronto
la puerta. Espantados por el ruido los dos ratones se lanzaron temerosos a los agujeros. Volvieron luego a buscar higos
secos, pero otra persona incursionó en el lugar, y al verla, los
dos amigos se precipitaron nuevamente en una rendija para
esconderse.
Entonces el ratón de los campos, olvidándose de su hambre,
suspiró y dijo al ratón cortesano:
—Adiós amigo, veo que comes hasta hartarte y que estás muy satisfecho; pero es al precio de mil peligros y constantes temores. Yo, en cambio, soy un pobre diablo y vivo
mordisqueando la cebada y el trigo, pero sin angustias ni
temores hacia nadie.
Moraleja: Es tu decisión escoger el disponer de ciertos lujos y ventajas
que siempre van unidos a agobios y preocupaciones, o vivir un poco
más austeramente pero con más serenidad."
brandon_reyna_0003,ANDROCLES Y EL LEÓN,Esopo,piratas,es,184,campus educativo Fabuelas de Osopo,brandon_reyna,2fd8e419769fa2132c180fd0c6272d4f18279e0a,"Un esclavo llamado Androcles tuvo la oportunidad de escapar un día y corrió hacia el bosque.
Y mientras caminaba sin rumbo llegó a donde yacía un
león, que gimiendo le suplicó:
—Por favor, te ruego que me ayudes, pues tropecé con un
espino, y una púa se me enterró en la garra y me tiene sangrando y adolorido.
Androcles lo examinó y gentilmente extrajo la espina, lavó y
curó la herida. El león lo invitó a su cueva donde compartió
con él el alimento.
Pero días después, Androcles y el león fueron encontrados
por sus buscadores. Llevado Androcles al emperador fue
condenado a luchar contra los leones.
Una vez en la arena, fue suelto un león, y este empezó a
rugir y querer atacar a su víctima. Pero a medida que se le
acercó, reconoció a su benefactor y se lanzó sobre él pero
para lamerlo cariñosamente y posarse en su regazo como
una fiel mascota. Sorprendido el emperador por lo sucedido, supo al final la historia, perdonó al esclavo y liberó en el
bosque al león.
Moraleja: Los buenos actos siempre son recompensados."
brandon_reyna_0004,EL MARTÍN PESCADOR,Esopo,piratas,es,158,campus educativo Fabuelas de Osopo,brandon_reyna,6fc067f5b99fc884a0447be9dfb98d12d8e2155f,"Este pájaro gusta de la soledad y vive siempre a orillas y sobre el mar. Se dice que para huir de los hombres que le dan
caza, hace su nido en las rocas de la orilla.
Un día un martín pescador que iba a poner sus huevos se subió a un montículo, y divisando un peñasco erguido dentro
del mar, hizo en él su nido.
Al otro día, cuando salió en busca de comida, se levantó el
mar por una borrasca, alcanzó el nido y ahogó a los pajarillos.
Al regresar el martín pescador y ver lo sucedido, exclamó:
—¡Desdichado de mí, huyendo de los peligros conocidos de
la tierra, me refugié dentro del mar y me fue peor!
Moraleja: Si tienes que adentrarte en lo desconocido, ten en cuenta
la llegada de sorpresas agradables y desagradables. Nunca te confíes
a ciegas de lo que no conoces. En terrenos nuevos, anda con paso
sereno y ojos bien abiertos."
brandon_reyna_0005,HERMES Y EL ESCULTOR,Esopo,piratas,es,116,campus educativo Fabuelas de Osopo,brandon_reyna,f689eca5f320afbce47672df45f32e657fd5b8eb,"Quiso Hermes saber hasta dónde lo estimaban los hombres,
y tomando la figura de un mortal se presentó en el taller de
un escultor.
Viendo una estatua de Zeus, preguntó cuánto valía.
—Un dracma —le respondieron.
Sonrió y volvió a preguntar:
—¿Y la estatua de Hera cuánto?
—Vale más —le dijeron.
Viendo luego una estatua que lo representaba a él mismo,
pensó que, siendo al mismo tiempo el mensajero de Zeus y
el dios de las ganancias, estaría bien valuado entre los hombres; por lo que preguntó su precio.
El escultor contestó:
—No te costará nada. Si compras las otras dos, te regalaré
esta.
Moraleja: Nuestra propia vanidad siempre nos lleva a pasar por
terribles desilusiones."
brandon_reyna_0006,EL APICULTOR,Esopo,piratas,es,104,campus educativo Fabuelas de Osopo,brandon_reyna,6ae319ab286b6786762494b63af65b02eb0ada9e,"Un ladrón se introdujo en casa de un apicultor durante su
ausencia, robando miel y panales. A su regreso, el apicultor,
viendo vacías las colmenas, se detuvo a examinarlas. En esto,
las abejas, que volvían de libar y lo encontraron allí, lo picaron con sus aguijones y lo maltrataron horriblemente.
—¡Malditos bichos —les dijo el apicultor—, dejaron marchar sin castigo al que les había robado los panales, y a mí,
que los cuido con cariño, me hieren de un modo implacable.
Moraleja: Muchas veces sucede que vemos con desconfianza a nuestros amigos, pero por ignorancia le tendemos la mano a quien es
nuestro enemigo."
brandon_reyna_0008,EL BUEN LEÓN REY,Esopo,piratas,es,116,campus educativo Fabuelas de Osopo,brandon_reyna,768c018781a9daf3936aef4e8d83de5b5c141a06,"Había un león que no era enojoso, ni cruel, ni violento, sino
tratable y justo como una buena criatura. Este león llegó a
ser el rey.
Bajo su reinado se celebró una reunión general de los animales para disculparse y recibir mutua satisfacción: el lobo
dio la paz al cordero, la pantera al camello, el tigre al ciervo,
la zorra a la liebre, etc.
La tímida liebre dijo entonces:
—He anhelado ardorosamente la llegada de este día, a fin de
que los débiles seamos respetados con justicia por los más
fuertes.
E inmediatamente corrió lo mejor que pudo.
Moraleja: Cuando en un Estado se practica la justicia, los humildes
pueden vivir tranquilos… pero no deben descuidarse."
brandon_reyna_0011,EL EMBUSTERO,Esopo,piratas,es,140,campus educativo Fabuelas de Osopo,brandon_reyna,5628e0375625246ae3434880076382f3eafb8910,"Un hombre enfermo y de escasos recursos prometió a los
dioses sacrificarles cien bueyes si lo salvaban de la muerte. Queriendo probar al enfermo, los dioses lo ayudaron a
recobrar rápidamente la salud, y el hombre se levantó del
lecho. Pero como no poseía los cien bueyes prometidos, los
modeló con sebo y los llevó a sacrificar a un altar, diciendo:
—¡Aquí tienen, oh, dioses, mi ofrenda!
Los dioses decidieron burlarse, a su vez, del embustero, y le
enviaron un sueño que lo instaba a dirigirse a la orilla del
mar, donde inmediatamente encontraría mil monedas de
plata.
No pudiendo contener su alegría, el hombre corrió a la playa, pero allí cayó en manos de unos piratas que luego lo
vendieron como esclavo. Y fue así como encontró las mil
monedas de plata.
Moraleja: Quien trata de engañar, termina engañado."
brandon_reyna_0012,EL LEÓN Y EL RATÓN,Esopo,piratas,es,137,campus educativo Fabuelas de Osopo,brandon_reyna,b037131cb00d90b2bb962d82600195d21bffb4a8,"Dormía tranquilamente un león cuando un ratón empezó
a juguetear encima de su cuerpo. Despertó el león y rápidamente atrapó al ratón; y a punto de ser devorado, le pidió
este que lo perdonara, prometiéndole pagarle cumplidamente llegado el momento oportuno. El león echó a reír y
lo dejó marchar.
Pocos días después, unos cazadores apresaron al rey de la
selva y lo ataron con una cuerda a un frondoso árbol. Pasó
por ahí el ratoncillo, quien al oír los lamentos del león, corrió al lugar y royó la cuerda, dejándolo libre.
—Días atrás —le dijo—, te burlaste de mí pensando que
nada podría hacer por ti en agradecimiento. Ahora es bueno que sepas que los pequeños ratones somos agradecidos
y cumplidos.
Moraleja: Nunca desprecies las promesas de los pequeños honestos.
Cuando llegue el momento, las cumplirán."
brandon_reyna_0013,EL LOBO FLAUTISTA Y EL CABRITO,Esopo,piratas,es,116,campus educativo Fabuelas de Osopo,brandon_reyna,22483afb1dd59be80c6d1239160de093076a2375,"Un cabrito se rezagó en el rebaño y fue alcanzado por un
lobo que lo perseguía. Se volvió hacia este y le dijo:
—Ya sé, señor lobo, que estoy condenado a ser tu almuerzo.
Pero para no morir sin honor, toca la flauta y yo bailaré por
última vez.
Y así lo hicieron, pero los perros, que no estaban lejos, oyeron el ruido y salieron a perseguir al lobo. Viendo la mala
pasada, se dijo el lobo:
—Con sobrada razón me ha sucedido esto, porque siendo
yo cazador, no debí meterme a flautista.
Moraleja: Cuando vayas a efectuar una nueva actividad, antes ten
en cuenta tus capacidades y las circunstancias, para valorar si podrás salir adelante."
brandon_reyna_0017,EL JOVEN PASTOR QUE ANUNCIABA AL LOBO,Esopo,piratas,es,117,campus educativo Fabuelas de Osopo,brandon_reyna,e66b7df57c39f64fa760325bcc88b396db3e154d,"Un joven pastor, que cuidaba un rebaño de ovejas cerca de
una villa, alarmó a los habitantes tres o cuatro veces gritando:
—¡El lobo, el lobo!
Pero cuando los vecinos llegaban a ayudarle, se reía viendo
sus preocupaciones. Pero el lobo, un día, llegó de verdad.
El joven pastor, ahora alarmado él mismo, gritaba lleno de
terror:
—¡Por favor, vengan y ayúdenme! ¡El lobo está matando las
ovejas!
Pero ya nadie puso atención a sus gritos, y mucho menos
pensó en acudir a auxiliarlo. Y el lobo, viendo que no había
razón para temer mal alguno, hirió y destrozó a su antojo
todo el rebaño.
Moraleja: Al mentiroso nunca se le cree, aun cuando dice la verdad."
